"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;;;
"1975414413483257917,""2025-10-07T04:14:32.000Z"",""0"",""ngeluh capek kerja Mulu tapi aku anak pertama 🥲🥲"",""1975414413483257917"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/moongurlie/status/1975414413483257917"",""1467759511985295361"",""moongurlie""";;;;;;;;;;;;;
"1975345343354085483,""2025-10-07T04:07:29.000Z"",""0"",""@tanyakanrl Gak kerja tapi hidupmu tercukupi ya alhamdulilah kak. Aku juga mau kalo kayak gitu mah. Capek kerja gak kaya kaya😭😭😭"",""1975412639175192753"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/chhuuiii/status/1975412639175192753"",""1437362668587798530"",""chhuuiii""";;;;;;;;;;;;;
"1975397485440053532,""2025-10-07T03:07:16.000Z"",""0"",""paling males kalo ada tarif khusus di weekday musim libur sekolah, udah mah capek kerja harus commuting pulang dengan kondisi super berisik dan segala macem bau ada semua"",""1975397485440053532"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/hibbantal/status/1975397485440053532"",""744018697921101825"",""hibbantal""";;;;;;;;;;;;;
"1975393644392947928,""2025-10-07T02:52:00.000Z"",""0"",""Ya Tuhan dari Jumat sampe sekarang kagak kelar-kelar. Besok ada lagi, kamis ada lagi, jumat gegilaan lagi.";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"MAFOX,"" NENEK CAPEK KERJA. TAPI ADA UANGNYA WKWKWKKW nanti nenek beliin tomat sekarung ya"","" Nak. Papa Phorphor kamu serah ngapain"""""",""1975393644392947928"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/clauudi_v/status/1975393644392947928"",""1895712785394515969"",""clauudi_v"",""""";;;;;;;;;;;;;
"1975393287528980518,""2025-10-07T02:50:35.000Z"",""104406"",""kalau lagi capek kerja atau kuliah, inget aja… this is the answer to the prayers you once whispered. grateful, still"",""1975393287528980518"","""","""",""en"","""",""2588"",""250"",""43291"",""https://x.com/michieblues/status/1975393287528980518"",""1643452401846996992"",""michieblues""";;;;;;;;;;;;;
"1975382862221484477,""2025-10-07T02:09:09.000Z"",""0"",""Maaf, guru di sini gaji kecil, daripada beli ompreng dan ganti makanan buat sabotase MBG, mendingan buat kepulin dapur sendiri. Dapur di rumah aja kadang masih dingin, apalagi kepikiran beli barang mahal kek gitu. ";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"ALIAS,"" BJIRRR"","" DAH GAJI DIKIT"","" FITNAHNYA GAK NGOTAK!"""""",""1975382862221484477"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/jjongwinterus/status/1975382862221484477"",""1103444980092157952"",""jjongwinterus""";;;;;;;;;;;;;
"1975362967035072673,""2025-10-07T01:36:47.000Z"",""10"",""@tanyakanrl nder aku sakit badan sembuh bukan karena obat tapi karena buku 😂 "; ;" kalo km merasa sering sakit badan karena banyak pikiran atau capek kerja"","" boleh dicoba baca buku ini buat dapetin insight baru.";" "","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
"ini buku ngasih tau reason knp org bisa merasakan nyeri pake pendekatan psikologi. https://t.co/rhCYH4FIRr"",""1975374713586409702"",""https://pbs.twimg.com/media/G2nw1BraYAAOXPT.jpg"",""tanyakanrl"",""in"","""",""0"",""3"",""0"",""https://x.com/inneosoul/status/1975374713586409702"",""897494017310564352"",""inneosoul"","""","""",""""";;;;;;;;;;;;;
"1975211989958873179,""2025-10-06T17:28:29.000Z"",""0"",""@user270103 @sbyfess Capek kerja 14 jam kak"",""1975251831115919852"","""",""CryptoRicheTY"",""in"","""",""0"",""0"",""0"",""https://x.com/xyxwxx/status/1975251831115919852"",""1812888510451617792"",""xyxwxx""";;;;;;;;;;;;;
"1975245074922668403,""2025-10-06T17:01:38.000Z"",""0"",""desperate capek kerja tapi kalo gak kerja gak punya uang, gak bisa beli buku gak bisa jajan 😭😭😭😭"",""1975245074922668403"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rulslibraryy/status/1975245074922668403"",""1888315716065185792"",""rulslibraryy""";;;;;;;;;;;;;
"1975225433181634768,""2025-10-06T15:43:35.000Z"",""0"",""Dari 1 konten yang likenya ga sampe 10k, gak menyangka bakal di follow sama penulis yang keren banget, aduh tudu kunaon aing teh ini, seneng banget, seneng bgt, padahal lagi posisi capek kerja, lelah tekanan, tekanan sana sini, ini Tuhan ngasih semangat ke aku ya lwat jalur bgni? https://t.co/9VvhI1ksGF"",""1975225433181634768"",""https://pbs.twimg.com/media/G2lpDZMbUAAQZmB.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/xeinplermek/status/1975225433181634768"",""1726580028354531328"",""xeinplermek""";;;;;;;;;;;;;
"1975220998841745758,""2025-10-06T15:25:58.000Z"",""0"",""capek-capek kerja apa tujuannya kalau nanti gak tepuk sakinah sama yongke"",""1975220998841745758"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/denimeilz/status/1975220998841745758"",""1867980309536641024"",""denimeilz""";;;;;;;;;;;;;
"1975194760102244518,""2025-10-06T14:56:30.000Z"",""0"",""@itsmeariska Butuh dinafkahi papah 😔 capek kerja"",""1975213582796362106"","""",""itsmeariska"",""in"","""",""0"",""0"",""0"",""https://x.com/amyourss_/status/1975213582796362106"",""422472177"",""amyourss_""";;;;;;;;;;;;;
"1975185597229826453,""2025-10-06T14:50:45.000Z"",""1"",""sesedih itu gapunya mamah di hidup ini, tiap capek kerja biasanya pulang tuh selalu cerita ke mamah sembari makan bareng😭 udah setahun lebih mamah pergi tp rasa sakitnya kaya baru kemarin, maaf ya mah hari ini nangisin mamah lg, kangen banget bangett😭😭"",""1975212135388250539"","""",""pennoyyyy"",""in"","""",""0"",""0"",""0"",""https://x.com/pennoyyyy/status/1975212135388250539"",""1224117216515223554"",""pennoyyyy""";;;;;;;;;;;;;
"1975211747515707789,""2025-10-06T14:49:12.000Z"",""0"",""semangat nabung lagi, save all money for the next trip adalah kebahagian. kalau capek kerja """"""""ayoo kazakhstan menunggumu"""""""" hahahahaha"",""1975211747515707789"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/coldbrewnitr0/status/1975211747515707789"",""738753804"",""coldbrewnitr0""";;;;;;;;;;;;;
"1975189386653512049,""2025-10-06T14:46:08.000Z"",""0"",""A (2): Vibes bukor capek kerja setiap hari terutama di hari Minggu sore gitu. Selalu semangat ya.. besok masih Selasa.."",""1975210975847686477"","""",""retorhical"",""in"","""",""0"",""0"",""0"",""https://x.com/retorhical/status/1975210975847686477"",""4621426813"",""retorhical""";;;;;;;;;;;;;
"1975112588213059695,""2025-10-06T14:42:20.000Z"",""4"",""@RyansyahFe90993 @tanyakanrl yg gapunya anak, emang ga capek kerja tanpa hasil? tanpa hasil? tan_pa  ha_sil ??!!";" aduh sini coba kepalanya mau kubedah"","" penasaran bgt apa isinya kok bisa ngeluarin statement begini"","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"kalo blm punya anak,"" dia bisa beli rumah"","" mobil"","" tanah"","" liburan tanpa mikir hrs beli susu"","" popok"""""",""1975210018938167540"","""",""RyansyahFe90993"",""in"","""",""0"",""0"",""0"",""https://x.com/anneesunshane/status/1975210018938167540""";;;;;;;;;;;;;
"1975202513898115370,""2025-10-06T14:12:31.000Z"",""0"",""menangis krn capek kerja muak bgt bisa libur 1 taun gak"",""1975202513898115370"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/capetauga/status/1975202513898115370"",""869070361798656000"",""capetauga""";;;;;;;;;;;;;
"1975200311020277777,""2025-10-06T14:03:46.000Z"",""0"",""Udah difase dimana makin dewasa males pusing2, males marah2, udah gak mau ikut campur hal hal yang bikin mood jelek, lakuin apapun yang bikin bahagia diri sendiri";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Jadiin Kpop buat pelarian rl aja,"" buat hiburan"","" ngisi energi dikala capek kerja"","" jadi moodboster paling ampuh 😇"""""",""1975200311020277777"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/hey_qianxx/status/1975200311020277777"",""829583895125319680"",""hey_qianxx""";;;;;;;;;;;;;
"1975179368017313990,""2025-10-06T12:40:33.000Z"",""0"",""Tiba2 kangen kehidupanku 2019 ketika masih kerja. Nangis capek kerja karena diomelin atasan keknya ga ada apa2nya sama skg. Kangen kerja lagi. Smpe kost beberes trus langsung tidur 😭 kangen bolak balik keluar kota buat meeting sama klien. Nemenin bu bos belanja 😭 kangennn"",""1975179368017313990"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/sanggupgasihini/status/1975179368017313990"",""3195143882"",""sanggupgasihini""";;;;;;;;;;;;;
"1975178165468418305,""2025-10-06T12:35:46.000Z"",""0"",""gua kalo capek kerja bisa duduk. kalo capek duduk bisa berdiri. kalo capek berdiri bisa tengkurep. sampe atasan gua bilang """"""""udah biarin aja namanya bocil"""""""""",""1975178165468418305"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/cqocolate/status/1975178165468418305"",""1371111180194836481"",""cqocolate""";;;;;;;;;;;;;
"1975177632066289974,""2025-10-06T12:33:39.000Z"",""0"",""Sakit banget. Tapi buat ngutarain sakit aja masih mikir2. Karena dia pasti capek kerja seharian. Ah anjg"",""1975177632066289974"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/sanggupgasihini/status/1975177632066289974"",""3195143882"",""sanggupgasihini""";;;;;;;;;;;;;
"1975173297856978990,""2025-10-06T12:16:25.000Z"",""0"",""Ak : /mengeluh panjang lebar krn capek kerja dan mau roti O tapi roti nya abis dan kelaperan belum makan/"; 👦🏻 : “yaudah aku jemput ya”;" Ak : “lah emg knp mau makan sama aku"","" kan jauh jemput aku”"; 👦🏻 : “tp aku kangen ayg”;" "","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;
"Langsung mau nangis sekebon krn lg capek bgt"",""1975173297856978990"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/cheesyks/status/1975173297856978990"",""1955695808885743619"",""cheesyks"","""","""",""""";;;;;;;;;;;;;
"1975170780355838036,""2025-10-06T12:06:25.000Z"",""0"",""kalo capek kerja gini ceritanya kesiapa ya?"",""1975170780355838036"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/wiwxxxxxxxx/status/1975170780355838036"",""1585268124659552263"",""wiwxxxxxxxx""";;;;;;;;;;;;;
"1975170684717338868,""2025-10-06T12:06:02.000Z"",""0"",""@H_EliJKT48 Walaupun capek kerja/kuliah di hari yang sangat ceriya ini, kita harus semangat karna ini hari SENIN. Karna hari senin adalah awal minggu jadi kita harus mengawalinya dengan ceriya ceriya. 😂😂 https://t.co/igdRTFBNss"",""1975170684717338868"",""https://pbs.twimg.com/media/G2k3RUha8AAEh96.jpg"",""H_EliJKT48"",""in"","""",""0"",""0"",""0"",""https://x.com/Jarbun69/status/1975170684717338868"",""1871875011365277696"",""Jarbun69""";;;;;;;;;;;;;
"1975166427477795217,""2025-10-06T11:49:07.000Z"",""0"",""Gue tiap pulang langsung turu bukan karena capek kerja, males denger lu pada adu bacot tiap hari.. Giu aja G peka anj"",""1975166427477795217"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/akuituyaakutau/status/1975166427477795217"",""1748404410269761537"",""akuituyaakutau""";;;;;;;;;;;;;
"1975161763663618396,""2025-10-06T11:43:31.000Z"",""0"",""@lovewoosomuch Gapapaaa emg blm masanya aja ituu. Nnti klo udh capek kerja, punya uang, ntar jg paham sendiri kalo dia bisa ngusahain konseran di korea 🤣"",""1975165017084285181"","""",""lovewoosomuch"",""in"","""",""0"",""1"",""0"",""https://x.com/dreamaterialize/status/1975165017084285181"",""67101954"",""dreamaterialize""";;;;;;;;;;;;;
"1975057218430005400,""2025-10-06T11:38:42.000Z"",""0"",""@sbyfess kak, mending kamu capek kerja aja gausa nambahin capek debat sama orang bodoh😭"",""1975163803185627161"","""",""sbyfess"",""in"","""",""0"",""0"",""0"",""https://x.com/aeleenros/status/1975163803185627161"",""1593927470"",""aeleenros""";;;;;;;;;;;;;
"1975160249742196857,""2025-10-06T11:33:39.000Z"",""0"",""@jawarca Gimana kalo saling ngobrol wkwk sama"""""""" capek kerja"",""1975162532554998147"","""",""kusyinkkesal"",""in"","""",""0"",""0"",""0"",""https://x.com/infernosoulx/status/1975162532554998147"",""1205298399664197632"",""infernosoulx""";;;;;;;;;;;;;
"1975106898245591284,""2025-10-06T07:52:34.000Z"",""0"",""Capek kerja 😭"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Mau dinafkahin aja tp cuma mau sm kim hanbin.."",""1975106898245591284"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/shxxbtbt/status/1975106898245591284"",""1337396011275223040"",""shxxbtbt"","""","""",""""";;;;;;;;;;;;;
"1975081763795083520,""2025-10-06T06:12:42.000Z"",""0"",""capek kerja disini didoktrin buat buang kucing sakit maaf adek maaf"",""1975081763795083520"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/selling0account/status/1975081763795083520"",""1583052068419383296"",""selling0account""";;;;;;;;;;;;;
"1975029367928758436,""2025-10-06T05:55:32.000Z"",""0"",""@itsdionwithn Lho justru mereka berkaca dari situ. Bos besarnya aja santai joget joget, ngapain capek-capek kerja benerin masalah yang sebenarnya kan 😌"",""1975077446040133829"","""",""itsdionwithn"",""in"","""",""0"",""1"",""0"",""https://x.com/mbakhayu/status/1975077446040133829"",""1687388177798221825"",""mbakhayu""";;;;;;;;;;;;;
"1975069828647170409,""2025-10-06T05:25:16.000Z"",""0"",""Aku capek jujur aku capek kerja. Aku butuh teman cerita. Aku butuh kamu menanggapi ceritaku"",""1975069828647170409"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/orapopoyoo/status/1975069828647170409"",""1717173951242313728"",""orapopoyoo""";;;;;;;;;;;;;
"1975065921724322270,""2025-10-06T05:09:45.000Z"",""0"",""kayaknya lebih milih terseok-seok karena capek kerja sendiri daripada kerja sampe meninggal karena se-partner sama jelmaan iblis ☺"",""1975065921724322270"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/calfcaramel/status/1975065921724322270"",""1848009287756550144"",""calfcaramel""";;;;;;;;;;;;;
"1975018241149005865,""2025-10-06T02:43:53.000Z"",""0"",""@chocvchip bener sih, aku juga kalau capek kerja selalu mikir ke kakak-kakak ipar ku yang bisa liburan dan kerja"",""1975029211766370504"","""",""chocvchip"",""in"","""",""0"",""1"",""0"",""https://x.com/nomaderm/status/1975029211766370504"",""1649838750141390848"",""nomaderm""";;;;;;;;;;;;;
"1974844563354210468,""2025-10-06T02:18:42.000Z"",""0"",""@tanyakanrl trus usahanya dari suami kamu apa? masa kamu udh capek kerja disuruh mikir cara nyukupin duit sampe tgl 25, trus lakimu?"",""1975022875464888621"","""",""tanyakanrl"",""in"","""",""0"",""0"",""0"",""https://x.com/bukankado/status/1975022875464888621"",""1498134668386136067"",""bukankado""";;;;;;;;;;;;;
"1975002648316457101,""2025-10-06T00:58:19.000Z"",""5"",""Pernah nggak sih kamu ngerasa capek kerja, lalu ngomel, "; “Kenapa hidupku gini-gini aja?”; ;" Padahal"","" kalau dipikir lagi… dulu kamu pernah doa minta kerja"","" minta ada penghasilan tetap."","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
" Sekarang udah dikasih,"" malah sering ngeluh. (1/2)"""""",""1975002648316457101"","""","""",""in"","""",""0"",""1"",""1"",""https://x.com/NabituId/status/1975002648316457101"",""1417679641561616385"",""NabituId"","""",""""";;;;;;;;;;;;;
"1974948750348177552,""2025-10-05T21:24:09.000Z"",""0"",""capek kerja, kita bakal kerja seumur hidup yaa?"",""1974948750348177552"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/almondonuts/status/1974948750348177552"",""1167079006736240640"",""almondonuts""";;;;;;;;;;;;;
"1974948528414994463,""2025-10-05T21:23:16.000Z"",""0"",""Capek kerja :("",""1974948528414994463"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/batchitu/status/1974948528414994463"",""1941816531639582720"",""batchitu""";;;;;;;;;;;;;
"1974880585605951699,""2025-10-05T16:53:17.000Z"",""0"",""udah kepala pusing krn nangis seharian, mata bengkak, capek kerja, barca dibantai2, besok senin pulaaa mantappp https://t.co/bXn4lZIUrU"",""1974880585605951699"",""https://pbs.twimg.com/tweet_video_thumb/G2gva-LaYAAhGoO.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/almonddslice/status/1974880585605951699"",""1661607909422419968"",""almonddslice""";;;;;;;;;;;;;
"1974877905064010213,""2025-10-05T16:42:38.000Z"",""0"",""️️"; ; ️; ; 𝗸𝗿𝗻𝗴𝘀𝗴𝗿 replied to you.;" : Hahaha. Liburan juga dong"","" Belle."; : Nggak capek kerja terus?; ; ️;" "","""","""","""","""","""","""","""","""","""",""""";;;;
"️"",""1974877905064010213"","""","""",""in"","""",""1"",""0"",""0"",""https://x.com/Kumulasi/status/1974877905064010213"",""1208061053768126464"",""Kumulasi"","""","""",""""";;;;;;;;;;;;;
"1974872106371629343,""2025-10-05T16:34:10.000Z"",""0"",""@hourlyais Tapi kalau gak capek kerja GK bisa capek jalan2😔"",""1974875771757093243"","""",""hourlyais"",""in"","""",""0"",""1"",""0"",""https://x.com/sayhitania/status/1974875771757093243"",""1439143575090913280"",""sayhitania""";;;;;;;;;;;;;
"1974865192992546905,""2025-10-05T15:52:07.000Z"",""0"",""hidup gue udah capek kerja, jalur instant aja ya Allah please pgn bgt punya bestie seumur hidup semateee😂"",""1974865192992546905"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/deazptr/status/1974865192992546905"",""299458750"",""deazptr""";;;;;;;;;;;;;
"1973998728814940235,""2025-10-05T15:08:41.000Z"",""0"",""@EdoOnado @del_paijo Sepertinya ini Lesung Restaurant di Ubud, Bali. Banyak scene menunjukkan logo dan staf mereka ikut tren """"""""capek kerja tapi ingat kalau harus..."""""""". Kalau salah, coba cek detail videonya! 😊"",""1974854260446929068"","""",""EdoOnado"",""in"","""",""0"",""0"",""0"",""https://x.com/grok/status/1974854260446929068"",""1720665183188922368"",""grok""";;;;;;;;;;;;;
"1974852500621832566,""2025-10-05T15:01:41.000Z"",""0"",""gapapa gapapa, kamu cuma kangen. kamu cuma capek kerja hari ini terus kangen sebentar. inhale.... exhale.... terus nonton yang lucu-lucu"",""1974852500621832566"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/mashihoursm/status/1974852500621832566"",""1095944686236196869"",""mashihoursm""";;;;;;;;;;;;;
"1974822497620238712,""2025-10-05T13:02:28.000Z"",""0"",""ini kalo ngeluh cape boleh gasih?capek kerja capek ngadepin orang"""""""""",""1974822497620238712"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ellll2222/status/1974822497620238712"",""1871791671551377408"",""ellll2222""";;;;;;;;;;;;;
"1974791137413177631,""2025-10-05T10:57:51.000Z"",""0"",""Emang Gak Capek Kerja Terus ? https://t.co/q8fzDrZX8P"",""1974791137413177631"",""https://pbs.twimg.com/ext_tw_video_thumb/1974791058178629632/pu/img/enZug9Xb-atbJVVK.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/akuanakadam/status/1974791137413177631"",""80863315"",""akuanakadam""";;;;;;;;;;;;;
"1974782812332147094,""2025-10-05T10:24:46.000Z"",""1"",""pengen punya sugar daddy biar ga capek kerja 🙃"",""1974782812332147094"","""","""",""in"","""",""0"",""10"",""0"",""https://x.com/JjeongSi/status/1974782812332147094"",""1636516939681128450"",""JjeongSi""";;;;;;;;;;;;;
"1974782070674337807,""2025-10-05T10:21:49.000Z"",""0"",""Capek kerja, pengen nikah sama orang kaya aja, tapi aku kan takut nikah."",""1974782070674337807"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/daunasamjawa/status/1974782070674337807"",""1712671493845667840"",""daunasamjawa""";;;;;;;;;;;;;
